dataset_id,gesture,ax,ay,az,gx,gy,gz
1,throwing,0.1499,0.2583,1.0911,-6.1874,2.8305,124.9924
1,throwing,0.1536,0.2544,1.1045,-6.5918,2.3117,124.7940
1,throwing,0.1545,0.2437,1.1147,-7.1259,1.7166,124.9542
1,throwing,0.1570,0.2422,1.1353,-7.4692,0.7553,125.0687
1,throwing,0.1624,0.2373,1.1536,-7.6828,-0.2594,125.1678
1,throwing,0.1594,0.2324,1.1582,-7.9880,-1.3657,125.3052
1,throwing,0.1533,0.2219,1.1685,-8.2474,-2.6703,125.3738
1,throwing,0.1472,0.2051,1.1782,-8.4991,-4.1809,125.5722
1,throwing,0.1438,0.2058,1.1868,-8.5907,-5.6229,125.6943
1,throwing,0.1465,0.1963,1.1899,-8.8501,-7.2174,125.4044
1,throwing,0.1409,0.1826,1.2004,-8.8196,-8.8654,125.0076
1,throwing,0.1543,0.1692,1.2070,-8.6899,-10.6659,124.5804
1,throwing,0.1670,0.1541,1.2039,-8.6365,-12.1841,124.1760
1,throwing,0.1758,0.1421,1.2029,-8.6823,-13.6108,123.5580
1,throwing,0.1887,0.1433,1.2134,-9.0256,-14.8773,122.9477
1,throwing,0.2053,0.1423,1.2095,-9.2545,-15.9225,122.6425
1,throwing,0.2129,0.1345,1.2039,-9.2926,-17.0135,122.4899
1,throwing,0.2107,0.1270,1.1909,-9.2468,-18.2114,122.1313
1,throwing,0.2119,0.1270,1.1899,-9.1019,-19.5160,121.8262
1,throwing,0.2117,0.1250,1.1902,-8.9951,-20.8588,121.3837
1,throwing,0.2207,0.1191,1.1956,-8.7967,-21.9803,120.7504
1,throwing,0.2200,0.1208,1.1960,-8.6136,-23.3688,120.1553
1,throwing,0.2297,0.1106,1.1855,-8.4229,-24.6277,119.6671
1,throwing,0.2332,0.1069,1.1838,-8.1558,-25.7416,118.9728
1,throwing,0.2439,0.1055,1.1799,-8.0643,-26.6647,118.2556
1,throwing,0.2556,0.0950,1.1707,-7.8506,-27.6794,117.5995
1,throwing,0.2639,0.0981,1.1611,-7.6981,-28.6484,117.0273
1,throwing,0.2712,0.1091,1.1565,-7.3929,-29.4876,116.5924
1,throwing,0.2766,0.1152,1.1514,-7.1259,-30.0140,116.2796
1,throwing,0.2825,0.1135,1.1492,-6.9351,-30.3955,115.8371
1,throwing,0.2854,0.1189,1.1394,-6.9199,-30.7999,115.5167
1,throwing,0.2874,0.1160,1.1375,-6.6833,-31.3721,115.2039
1,throwing,0.2920,0.1174,1.1108,-6.3705,-31.8451,114.7690
1,throwing,0.2944,0.1213,1.1094,-6.0349,-32.0740,114.3417
1,throwing,0.2974,0.1169,1.1047,-5.6763,-32.2189,113.8916
1,throwing,0.3096,0.1194,1.0969,-5.4245,-32.3563,113.5788
1,throwing,0.3062,0.1201,1.0884,-5.0278,-32.2800,113.1439
1,throwing,0.3064,0.1194,1.0789,-4.4250,-32.3105,112.7396
1,throwing,0.3176,0.1179,1.0625,-4.0283,-32.3029,112.4344
1,throwing,0.3223,0.1140,1.0454,-3.6163,-32.0740,111.9766
1,throwing,0.3291,0.1155,1.0229,-3.1662,-31.5857,111.6562
1,throwing,0.3357,0.1221,1.0066,-2.6550,-31.1279,111.1298
1,throwing,0.3423,0.1252,0.9912,-1.9531,-30.3192,110.4202
1,throwing,0.3418,0.1226,0.9783,-1.3962,-29.4647,109.6725
1,throwing,0.3440,0.1230,0.9700,-0.9613,-28.5034,108.9401
1,throwing,0.3521,0.1350,0.9507,-0.5722,-27.5803,108.5205
1,throwing,0.3616,0.1394,0.9231,-0.1831,-26.4130,108.2230
1,throwing,0.3645,0.1455,0.9119,0.3433,-24.9481,107.4219
1,throwing,0.3660,0.1487,0.8894,0.8926,-23.1552,106.6437
1,throwing,0.3679,0.1526,0.8845,1.2512,-21.3318,106.3461
1,throwing,0.3652,0.1589,0.8699,1.6098,-19.5694,106.0028
1,throwing,0.3591,0.1650,0.8577,1.9455,-17.8299,105.4306
1,throwing,0.3552,0.1711,0.8423,2.1667,-15.8768,105.0034
1,throwing,0.3496,0.1765,0.8335,2.3727,-13.7253,104.6371
1,throwing,0.3430,0.1885,0.8230,2.6855,-11.7035,104.4235
1,throwing,0.3430,0.1892,0.8232,2.8992,-9.3613,104.2633
1,throwing,0.3333,0.1936,0.8130,3.3035,-7.0267,104.1946
1,throwing,0.3230,0.1953,0.8018,3.9062,-4.6692,104.2480
1,throwing,0.3193,0.1970,0.7988,4.3945,-2.5558,104.6600
1,throwing,0.3149,0.1987,0.7866,4.2648,-0.3052,104.9194
1,throwing,0.3145,0.2114,0.7847,3.7766,2.0981,105.0797
1,throwing,0.3164,0.2363,0.7815,3.4866,4.6692,105.3772
1,throwing,0.3076,0.2544,0.7764,3.5629,7.1945,105.5832
1,throwing,0.3015,0.2734,0.7632,3.8605,9.4147,105.5069
1,throwing,0.2910,0.2820,0.7527,4.2191,11.5204,105.3848
1,throwing,0.2754,0.2847,0.7527,4.8065,13.7329,105.4459
1,throwing,0.2754,0.2866,0.7563,5.7831,15.8844,105.4993
1,throwing,0.2651,0.2900,0.7517,6.6223,18.0893,105.4611
1,throwing,0.2576,0.2842,0.7451,7.2327,20.0424,105.4459
1,throwing,0.2493,0.2847,0.7385,7.7362,22.1481,105.4535
1,throwing,0.2373,0.2866,0.7400,8.1329,24.4064,105.4840
1,throwing,0.2283,0.2913,0.7336,8.6441,26.5656,105.7587
1,throwing,0.2185,0.2976,0.7483,8.9417,28.5110,106.2088
1,throwing,0.2114,0.3123,0.7617,9.2392,30.3116,106.5445
1,throwing,0.2048,0.3203,0.7727,9.4833,32.0587,106.8726
1,throwing,0.1836,0.3252,0.7917,9.4986,33.7067,107.2769
1,throwing,0.1697,0.3374,0.8000,9.5901,35.2936,107.7576
1,throwing,0.1602,0.3481,0.8101,9.5367,36.5448,108.2153
1,throwing,0.1482,0.3616,0.8289,9.4986,37.8265,108.5205
1,throwing,0.1411,0.3635,0.8608,9.4452,38.8718,108.7570
1,throwing,0.1299,0.3718,0.8801,9.3079,39.6423,109.2987
1,throwing,0.1187,0.3801,0.8923,9.1476,40.6799,109.9167
1,throwing,0.1121,0.3882,0.9241,8.9569,41.1453,110.3210
1,throwing,0.1023,0.3909,0.9443,8.6365,41.7328,110.8246
1,throwing,0.0984,0.3918,0.9534,8.6136,41.9083,111.5570
1,throwing,0.0791,0.4111,0.9844,7.7515,41.4124,111.9843
1,throwing,0.0823,0.4080,1.0000,6.4011,40.8630,111.7096
1,throwing,0.0862,0.3950,1.0051,5.7297,40.9470,111.8011
1,throwing,0.0728,0.4060,1.0359,6.0577,40.7410,112.9227
1,throwing,0.0374,0.4285,1.0835,6.2027,40.1459,114.4485
1,throwing,0.0164,0.4397,1.1091,5.1575,39.0244,115.4175
1,throwing,0.0110,0.4280,1.1392,3.7308,37.3001,115.5548
1,throwing,-0.0012,0.4221,1.1680,2.1362,35.2249,115.2878
1,throwing,-0.0085,0.4209,1.1890,0.4654,33.1879,114.8987
1,throwing,-0.0029,0.4231,1.2136,-1.0757,30.8838,114.8529
1,throwing,-0.0042,0.4341,1.2412,-3.0594,28.9307,115.2115
1,throwing,0.0076,0.4409,1.2502,-5.2567,26.8250,115.6540
1,throwing,0.0044,0.4443,1.2715,-6.7902,25.0931,116.7755
1,throwing,0.0146,0.4587,1.2805,-8.5373,22.6974,118.1488
1,throwing,-0.0107,0.4641,1.3347,-11.1465,20.1340,118.8965
1,throwing,0.0017,0.4380,1.3176,-13.3133,18.1122,119.6213
1,throwing,-0.0037,0.4282,1.3320,-14.6027,15.4953,120.8496
1,throwing,-0.0337,0.4275,1.3840,-15.8539,12.7335,121.8948
1,throwing,-0.0242,0.4104,1.3887,-17.2424,9.6359,122.6654
1,throwing,-0.0273,0.3899,1.4128,-18.8217,6.2408,123.0774
1,throwing,-0.0291,0.3716,1.4402,-20.2560,2.9831,123.4360
1,throwing,-0.0127,0.3579,1.4512,-21.7743,-1.2512,123.6877
1,throwing,-0.0203,0.3503,1.4956,-23.8113,-4.9667,123.3368
1,throwing,0.0244,0.3250,1.4541,-25.4593,-8.6746,123.0164
1,throwing,0.0193,0.3240,1.4761,-26.6342,-11.8332,123.3063
1,throwing,0.0417,0.3167,1.4634,-27.4887,-14.3051,124.0005
1,throwing,0.0583,0.3044,1.4619,-28.2059,-16.5024,124.6262
1,throwing,0.0596,0.2910,1.4600,-28.8162,-18.8065,125.6485
1,throwing,0.0637,0.2825,1.4514,-29.5563,-21.3089,126.2589
1,throwing,0.0703,0.2632,1.4644,-30.6931,-24.0326,125.9842
1,throwing,0.1035,0.2266,1.4492,-31.5933,-26.9241,125.7629
1,throwing,0.1069,0.2170,1.4607,-31.6544,-29.8386,126.2436
1,throwing,0.1084,0.2068,1.4634,-31.6849,-32.8064,126.9836
1,throwing,0.1157,0.2009,1.4509,-31.7535,-36.1252,127.6779
1,throwing,0.1187,0.1848,1.4524,-31.9595,-39.3066,127.9221
1,throwing,0.1392,0.1543,1.4326,-32.0206,-42.8085,127.8381
1,throwing,0.1328,0.1313,1.4294,-32.4020,-46.3181,127.1973
1,throwing,0.1619,0.0969,1.3882,-32.7454,-49.3088,126.3885
1,throwing,0.1895,0.0747,1.3601,-31.8146,-51.5671,126.3351
1,throwing,0.2058,0.0703,1.3503,-30.2353,-53.4592,127.0370
1,throwing,0.2148,0.0691,1.3350,-29.0680,-54.7943,127.5406
1,throwing,0.2266,0.0530,1.3098,-28.5950,-56.5643,127.3041
1,throwing,0.2466,0.0200,1.2942,-27.9999,-58.2733,126.5869
1,throwing,0.2703,-0.0100,1.2798,-27.3285,-59.4406,125.7782
1,throwing,0.2842,-0.0244,1.2598,-26.2756,-60.2417,124.9771
1,throwing,0.3120,-0.0256,1.2361,-25.5508,-60.9131,123.9395
1,throwing,0.3459,-0.0391,1.1973,-24.7421,-61.1877,123.0774
1,throwing,0.3667,-0.0461,1.1641,-23.1476,-60.8673,122.6883
1,throwing,0.3730,-0.0427,1.1536,-21.4844,-60.4630,122.5815
1,throwing,0.3838,-0.0427,1.1567,-20.1111,-60.3180,122.3602
1,throwing,0.3926,-0.0571,1.1375,-18.8599,-59.7839,121.6736
1,throwing,0.4099,-0.0759,1.1018,-17.1204,-59.3109,121.4676
1,throwing,0.3987,-0.0671,1.1028,-15.5640,-58.7692,121.2006
1,throwing,0.4089,-0.0850,1.0593,-14.4653,-58.0139,120.6436
1,throwing,0.4116,-0.0947,1.0168,-13.1912,-57.0297,120.2164
1,throwing,0.4158,-0.0930,1.0046,-11.5585,-55.9998,120.0790
1,throwing,0.4143,-0.0938,0.9929,-10.2615,-55.1529,119.8044
1,throwing,0.4343,-0.0950,0.9731,-9.4299,-54.8248,118.9575
1,throwing,0.4429,-0.1055,0.9692,-8.0643,-54.1534,117.9199
1,throwing,0.4678,-0.1218,0.9434,-6.3934,-53.6652,117.3630
1,throwing,0.4692,-0.1147,0.9451,-5.0888,-52.8793,116.2338
1,throwing,0.5002,-0.1245,0.9009,-3.9978,-51.1398,114.6851
1,throwing,0.5288,-0.1292,0.8540,-2.1362,-48.5916,114.0671
1,throwing,0.5276,-0.1172,0.8430,0.2899,-45.7077,114.4028
1,throwing,0.5266,-0.1028,0.8384,2.3117,-43.0603,114.4714
1,throwing,0.5330,-0.1045,0.8286,3.4943,-40.7333,113.6551
1,throwing,0.5415,-0.1106,0.8098,4.3030,-39.1235,112.2055
1,throwing,0.5332,-0.1045,0.8232,4.8599,-37.4603,110.4965
1,throwing,0.5508,-0.1135,0.8005,5.6763,-35.6827,109.0088
1,throwing,0.5469,-0.0974,0.7859,6.7444,-33.2031,107.6126
1,throwing,0.5676,-0.0840,0.7451,8.0490,-30.2887,106.8344
1,throwing,0.5645,-0.0728,0.7256,9.2697,-26.9470,106.2622
1,throwing,0.5645,-0.0608,0.7139,10.5057,-23.7961,105.9418
1,throwing,0.5637,-0.0510,0.7200,11.0397,-20.9122,105.1254
1,throwing,0.5618,-0.0547,0.7097,11.0016,-18.2190,103.4775
1,throwing,0.5718,-0.0583,0.6782,11.3907,-15.0452,102.0889
1,throwing,0.5649,-0.0464,0.6667,12.2681,-11.7340,101.7990
1,throwing,0.5425,-0.0242,0.6729,13.1989,-8.2245,101.6998
1,throwing,0.5369,-0.0129,0.6729,13.8474,-4.9667,101.2878
1,throwing,0.5181,-0.0105,0.6733,14.3204,-1.7319,100.3265
1,throwing,0.5146,-0.0166,0.6655,14.6713,1.2665,99.3347
1,throwing,0.5112,-0.0061,0.6650,15.0757,4.1962,98.4879
1,throwing,0.4985,0.0007,0.6743,15.2435,7.1564,97.7249
1,throwing,0.4958,0.0200,0.6770,15.3656,10.1700,97.1603
1,throwing,0.4919,0.0408,0.6702,15.8081,12.9471,97.0993
1,throwing,0.4773,0.0615,0.7007,16.0599,15.7700,96.8475
1,throwing,0.4778,0.0645,0.6899,16.3498,18.6005,96.3135
1,throwing,0.4658,0.0864,0.6941,16.9907,21.4462,96.0846
1,throwing,0.4580,0.1003,0.7061,17.7231,24.3454,96.4584
1,throwing,0.4363,0.1167,0.7239,18.1580,26.9012,96.7789
1,throwing,0.4204,0.1265,0.7385,18.2114,29.0985,96.4050
1,throwing,0.4136,0.1245,0.7415,18.4708,31.1279,95.7489
1,throwing,0.4021,0.1384,0.7532,18.8980,33.0811,95.7489
1,throwing,0.3789,0.1663,0.7717,19.2795,34.8892,96.1914
1,throwing,0.3625,0.1738,0.7856,19.3481,36.8042,96.2296
1,throwing,0.3616,0.1860,0.7966,19.1879,38.3606,96.0770
1,throwing,0.3523,0.2000,0.8137,18.7149,40.0467,96.0846
1,throwing,0.3582,0.2119,0.8159,18.2343,41.5649,96.4737
1,throwing,0.3442,0.2363,0.8320,17.8070,43.1747,96.7789
1,throwing,0.3413,0.2542,0.8352,17.4332,44.5862,97.1832
1,throwing,0.3257,0.2666,0.8484,17.0364,45.8298,97.8622
1,throwing,0.3020,0.2734,0.8647,17.0135,46.8903,99.0219
1,throwing,0.2734,0.2905,0.8882,16.6245,47.6685,99.7391
1,throwing,0.2603,0.2942,0.9126,15.2588,47.9813,99.6628
1,throwing,0.2554,0.2908,0.9150,14.2288,48.2407,99.6552
1,throwing,0.2297,0.2961,0.9309,14.1754,48.1720,100.4105
1,throwing,0.2065,0.3193,0.9832,14.1144,47.9279,101.5472
1,throwing,0.1926,0.3269,1.0020,13.2828,47.4167,102.4704
1,throwing,0.1792,0.3215,1.0264,11.9553,46.9055,102.8976
1,throwing,0.1765,0.3213,1.0505,10.5896,45.8374,102.9663
1,throwing,0.1729,0.3218,1.0806,8.8501,44.9600,102.9892
1,throwing,0.1917,0.3210,1.0481,7.6523,44.1055,103.3936
1,throwing,0.1799,0.3364,1.0674,6.9122,43.0450,104.4159
1,throwing,0.1592,0.3484,1.0906,6.0272,41.8549,105.2933
1,throwing,0.1433,0.3457,1.1208,5.2490,40.6113,106.1325
1,throwing,0.1316,0.3394,1.1541,4.1199,38.4521,106.3919
1,throwing,0.1213,0.3269,1.1660,2.6245,36.6898,106.7123
1,throwing,0.1223,0.3293,1.1609,1.5488,34.7366,107.6202
1,throwing,0.1016,0.3381,1.2041,0.7782,32.9590,108.4213
1,throwing,0.1060,0.3372,1.2041,-0.0305,31.1279,109.1919
1,throwing,0.0942,0.3364,1.2234,-1.4191,29.2053,110.1303
1,throwing,0.0879,0.3423,1.2358,-3.4714,27.3972,110.8398
1,throwing,0.0942,0.3396,1.2412,-4.9667,23.7808,112.8845
1,throwing,0.0476,0.4097,1.3459,-9.6664,21.8353,111.2366
1,throwing,0.1614,0.3154,1.2168,-12.9318,20.4239,111.4197
1,throwing,0.1294,0.3840,1.2415,-12.0697,20.0653,115.2496
1,throwing,0.0750,0.4346,1.3540,-11.4441,17.5247,120.7428
1,throwing,0.0583,0.3757,1.3477,-13.9160,14.3051,122.4747
1,throwing,0.0742,0.2891,1.3672,-17.7460,9.3231,120.4453
1,throwing,0.1184,0.2417,1.3130,-21.2860,4.7226,116.9815
1,throwing,0.1228,0.2556,1.3035,-23.7808,0.2365,114.5401
1,throwing,0.1604,0.2656,1.2439,-25.3830,-2.4872,114.0823
1,throwing,0.1667,0.2739,1.2356,-26.7639,-4.1656,114.9750
1,throwing,0.1831,0.2585,1.1965,-27.8397,-4.8828,116.9968
1,throwing,0.1565,0.2385,1.2207,-28.5568,-5.3253,119.2245
1,throwing,0.1411,0.2136,1.2549,-28.9993,-6.1111,121.4905
1,throwing,0.1284,0.1750,1.2793,-29.1672,-7.1335,123.4360
1,throwing,0.1052,0.1501,1.3108,-28.6026,-9.2163,124.8016
1,throwing,0.1150,0.1228,1.3252,-27.8320,-11.3754,125.5341
1,throwing,0.1091,0.1121,1.3599,-26.9852,-14.5569,125.7858
1,throwing,0.1467,0.0815,1.3533,-26.1078,-17.5629,125.6638
1,throwing,0.1528,0.0825,1.3816,-24.7803,-21.4157,125.5264
1,throwing,0.2124,0.0569,1.3538,-23.2544,-24.4675,125.1678
1,throwing,0.2297,0.0530,1.3525,-21.8811,-27.6794,124.9161
1,throwing,0.2659,0.0488,1.3298,-20.3705,-30.3879,124.6872
1,throwing,0.2793,0.0354,1.3071,-18.9133,-32.9056,124.7482
1,throwing,0.3101,0.0132,1.2678,-17.6620,-34.9655,124.7864
1,throwing,0.3228,0.0032,1.2407,-16.4337,-36.5906,124.7253
1,throwing,0.3362,-0.0129,1.1997,-15.4877,-37.5671,124.5193
1,throwing,0.3435,-0.0361,1.1575,-14.7324,-38.1775,124.2828
1,throwing,0.3464,-0.0525,1.1270,-13.9313,-38.7344,123.8022
1,throwing,0.3518,-0.0718,1.0947,-13.0997,-38.9099,123.1613
1,throwing,0.3564,-0.0881,1.0725,-12.4207,-39.2914,122.4518
1,throwing,0.3735,-0.1038,1.0408,-11.8866,-39.1388,121.4523
1,throwing,0.3914,-0.1248,1.0107,-11.3449,-38.5513,120.3766
1,throwing,0.3977,-0.1318,0.9863,-10.8261,-38.0554,119.4992
1,throwing,0.4087,-0.1426,0.9629,-10.3531,-37.3917,118.6218
1,throwing,0.4275,-0.1521,0.9304,-10.0479,-36.2091,117.5079
1,throwing,0.4421,-0.1599,0.9277,-9.6741,-35.0723,116.2872
1,throwing,0.4512,-0.1577,0.9072,-9.1171,-33.8593,115.1199
1,throwing,0.4702,-0.1631,0.8945,-8.3847,-32.2723,114.1510
1,throwing,0.4800,-0.1519,0.8865,-7.5226,-30.8533,113.3041
1,throwing,0.4963,-0.1494,0.8804,-6.9962,-29.1977,112.3276
1,throwing,0.5066,-0.1514,0.8521,-6.8817,-27.5269,111.0764
1,throwing,0.5222,-0.1448,0.8245,-6.3400,-25.2762,109.9396
1,throwing,0.5264,-0.1406,0.8271,-5.4703,-23.1094,108.7570
1,throwing,0.5298,-0.1404,0.8103,-4.8904,-21.1029,107.7423
1,throwing,0.5374,-0.1436,0.7952,-4.5929,-18.9438,106.6132
1,throwing,0.5356,-0.1450,0.7810,-4.1733,-16.6321,105.4001
1,throwing,0.5361,-0.1399,0.7693,-3.3417,-14.1602,104.3549
1,throwing,0.5374,-0.1436,0.7659,-2.5711,-11.5280,103.2791
1,throwing,0.5410,-0.1392,0.7544,-2.0447,-9.1095,102.1194
1,throwing,0.5457,-0.1472,0.7295,-1.5640,-6.5918,101.0666
1,throwing,0.5427,-0.1433,0.7231,-0.8621,-4.0817,100.4257
1,throwing,0.5356,-0.1387,0.7178,-0.1907,-1.5793,99.6933
1,throwing,0.5322,-0.1387,0.7139,0.5569,1.1215,98.7778
1,throwing,0.5266,-0.1284,0.7192,1.2054,3.4409,97.7402
1,throwing,0.5227,-0.1296,0.7236,1.7090,5.7526,96.6797
1,throwing,0.5205,-0.1208,0.7163,2.3117,8.0643,95.6192
1,throwing,0.5203,-0.1099,0.7192,2.9221,10.4141,94.7342
1,throwing,0.5200,-0.1121,0.7244,3.8223,12.9623,93.9026
1,throwing,0.5164,-0.1045,0.7268,4.3564,15.3809,92.8268
1,throwing,0.5090,-0.0862,0.7166,4.6768,17.8452,91.8579
1,throwing,0.5042,-0.0793,0.7141,5.3406,20.4697,91.0263
1,throwing,0.4968,-0.0688,0.7212,6.0349,22.9721,90.2176
1,throwing,0.4905,-0.0598,0.7268,6.5918,25.4745,89.4012
1,throwing,0.4819,-0.0400,0.7388,6.9656,27.6947,88.6841
1,throwing,0.4802,-0.0295,0.7373,7.1564,30.2429,88.0508
1,throwing,0.4619,-0.0208,0.7458,7.3395,32.6157,87.3413
1,throwing,0.4612,-0.0083,0.7466,7.5455,35.1028,86.6013
1,throwing,0.4524,0.0032,0.7598,7.4844,37.3154,85.9070
1,throwing,0.4458,0.0251,0.7593,7.1182,39.2761,85.2356
1,throwing,0.4321,0.0452,0.7732,6.7978,41.3208,84.7244
1,throwing,0.4158,0.0571,0.7852,6.5308,43.5181,84.5795
1,throwing,0.4050,0.0774,0.7932,6.2866,45.4636,84.3201
1,throwing,0.3875,0.0930,0.8081,5.8975,47.0047,84.3124
1,throwing,0.3718,0.1082,0.8181,5.4703,48.2864,84.2590
1,throwing,0.3643,0.1160,0.8367,5.1193,49.3622,84.3430
1,throwing,0.3506,0.1157,0.8420,4.7760,50.3235,84.2361
1,throwing,0.3428,0.1306,0.8586,4.5547,51.4832,84.2590
1,throwing,0.3284,0.1379,0.8652,4.3945,52.3758,84.6634
1,throwing,0.3188,0.1423,0.8723,4.2191,53.0853,84.9228
1,throwing,0.3123,0.1475,0.8850,4.1046,53.8330,85.2737
1,throwing,0.3044,0.1545,0.8948,3.9291,54.3213,85.5103
1,throwing,0.2893,0.1606,0.9119,3.8605,54.8248,85.7620
1,throwing,0.2834,0.1621,0.9229,3.8528,55.2826,86.0367
1,throwing,0.2771,0.1665,0.9404,3.8452,55.8777,86.5784
1,throwing,0.2554,0.1775,0.9675,3.7384,56.0455,87.3260
1,throwing,0.2373,0.1787,0.9778,3.5782,55.9235,87.9669
1,throwing,0.2329,0.1912,0.9912,3.4027,55.8395,88.4705
1,throwing,0.2273,0.1951,1.0063,3.2272,55.8395,88.9664
1,throwing,0.2185,0.1956,1.0142,2.8381,55.8472,89.3326
1,throwing,0.2170,0.2029,1.0237,2.4033,55.6641,89.8285
1,throwing,0.2095,0.2156,1.0449,1.8387,55.2292,90.4312
1,throwing,0.2043,0.2195,1.0691,1.1063,54.6417,90.9042
1,throwing,0.1953,0.2173,1.0803,0.2747,53.9551,91.3467
1,throwing,0.1826,0.2234,1.1011,-0.6332,52.9556,92.0029
1,throwing,0.1812,0.2273,1.1177,-1.4496,51.6510,92.5903
1,throwing,0.1768,0.2268,1.1357,-2.2964,50.1862,92.9718
1,throwing,0.1790,0.2166,1.1421,-3.3188,48.8129,93.3456
1,throwing,0.1765,0.2195,1.1494,-4.5013,47.4930,93.8034
1,throwing,0.1716,0.2283,1.1533,-5.7678,46.0129,94.1238
1,throwing,0.1704,0.2327,1.1555,-7.2479,44.7083,94.6274
1,throwing,0.1619,0.2363,1.1577,-8.8730,43.0450,95.1462
1,throwing,0.1541,0.2327,1.1582,-10.4599,41.2903,95.7794
1,throwing,0.1448,0.2312,1.1626,-11.8103,39.4897,96.5652
1,throwing,0.1499,0.2292,1.1677,-13.0310,37.7350,97.1680
1,throwing,0.1475,0.2168,1.1692,-14.4653,35.8658,97.8699
1,throwing,0.1504,0.2080,1.1689,-15.5258,34.1034,98.7625
1,throwing,0.1567,0.1978,1.1785,-16.5176,32.3105,99.4034
1,throwing,0.1672,0.1912,1.1753,-17.5781,30.7083,99.9603
1,throwing,0.1729,0.1768,1.1689,-18.6996,28.8544,100.5096
1,throwing,0.1812,0.1658,1.1555,-19.7067,26.9775,100.7538
1,throwing,0.1904,0.1497,1.1565,-20.6223,25.2838,101.1200
1,throwing,0.1953,0.1450,1.1677,-21.5225,23.4756,101.3641
1,throwing,0.2107,0.1350,1.1501,-22.3389,22.2702,101.6998
1,throwing,0.2085,0.1145,1.1509,-23.3307,21.0342,101.9974
1,throwing,0.2236,0.1016,1.1377,-24.1547,19.5923,102.2797
1,throwing,0.2271,0.0879,1.1326,-24.8489,18.3945,102.2034
1,throwing,0.2373,0.0723,1.1191,-25.6042,17.3874,102.1957
1,throwing,0.2466,0.0635,1.1025,-26.3672,16.6626,102.3026
1,throwing,0.2566,0.0510,1.0972,-26.9547,16.1514,102.3941
1,throwing,0.2698,0.0361,1.0854,-27.3514,15.8386,102.3102
1,throwing,0.2783,0.0186,1.0706,-27.8931,15.7166,102.1957
1,throwing,0.2893,0.0071,1.0535,-28.2516,15.5029,101.9440
1,throwing,0.3000,-0.0059,1.0493,-28.7094,15.2054,101.6693
1,throwing,0.2974,-0.0183,1.0515,-28.9536,15.2664,101.3718
1,throwing,0.3076,-0.0330,1.0400,-29.1824,15.3732,101.2192
1,throwing,0.3093,-0.0503,1.0361,-28.9612,15.3275,101.0056
1,throwing,0.3208,-0.0632,1.0349,-28.8544,15.4800,100.7614
1,throwing,0.3350,-0.0632,1.0366,-28.8849,15.7166,100.3799
1,throwing,0.3396,-0.0745,1.0249,-28.9688,16.0141,100.1205
1,throwing,0.3516,-0.0828,1.0278,-28.7094,16.2888,99.5331
1,throwing,0.3562,-0.0942,1.0347,-28.4195,16.3879,99.0829
1,throwing,0.3591,-0.1101,1.0161,-28.2211,16.6550,98.6786
1,throwing,0.3643,-0.1270,1.0120,-27.7710,17.0975,98.2361
1,throwing,0.3809,-0.1401,1.0146,-27.2217,17.4484,97.7325
1,throwing,0.3811,-0.1533,1.0193,-26.5121,17.9367,96.9086
1,throwing,0.3894,-0.1663,1.0090,-25.9476,18.4479,96.3364
1,throwing,0.3979,-0.1792,0.9958,-25.3448,18.8980,95.5963
1,throwing,0.4028,-0.1936,1.0029,-24.5590,19.3481,94.7189
1,throwing,0.4077,-0.2078,0.9929,-23.9334,19.9356,93.8263
1,throwing,0.4155,-0.2219,1.0020,-23.1476,20.5841,92.7200
1,throwing,0.4175,-0.2336,0.9993,-22.4304,21.0724,91.6443
1,throwing,0.4243,-0.2412,0.9934,-21.6675,21.5302,90.5228
1,throwing,0.4321,-0.2524,0.9932,-21.0342,21.9650,89.5309
1,throwing,0.4363,-0.2651,0.9785,-20.5231,22.6822,88.5773
1,throwing,0.4453,-0.2700,0.9827,-20.0729,23.3841,87.2803
1,throwing,0.4504,-0.2747,0.9734,-19.7220,24.2157,86.0214
1,throwing,0.4526,-0.2798,0.9741,-19.4473,25.1999,84.7702
1,throwing,0.4602,-0.2820,0.9775,-18.9972,26.2299,83.5648
1,throwing,0.4634,-0.2849,0.9768,-18.5089,27.2751,82.1381
1,throwing,0.4678,-0.2883,0.9753,-18.2266,28.3051,80.7571
1,throwing,0.4668,-0.2908,0.9854,-17.8299,29.5944,79.4907
1,throwing,0.4749,-0.2910,0.9861,-17.2119,30.5862,78.1555
1,throwing,0.4731,-0.2913,0.9739,-16.7542,31.5552,76.8051
1,throwing,0.4824,-0.2866,0.9673,-16.2125,32.6843,75.3708
1,throwing,0.4824,-0.2815,0.9673,-15.6784,33.7372,73.9059
1,throwing,0.4788,-0.2849,0.9746,-15.0757,34.8206,72.6395
1,throwing,0.4705,-0.2825,0.9817,-14.3280,36.0870,71.5714
1,throwing,0.4717,-0.2766,0.9783,-13.4506,36.9797,70.3354
1,throwing,0.4658,-0.2734,0.9824,-12.7411,37.8876,69.1071
1,throwing,0.4641,-0.2671,0.9858,-12.0544,38.9404,67.8329
1,throwing,0.4568,-0.2612,0.9844,-11.2152,39.9017,66.6428
1,throwing,0.4561,-0.2578,0.9780,-10.4446,40.7181,65.5823
1,throwing,0.4570,-0.2588,0.9705,-9.9106,41.4886,64.4150
1,throwing,0.4448,-0.2495,0.9663,-9.3918,42.3508,63.1485
1,throwing,0.4409,-0.2419,0.9673,-8.9722,43.2205,61.9736
