dataset_id,gesture,ax,ay,az,gx,gy,gz
1,drinking,0.0559,0.3560,1.0901,37.8876,-5.1193,-10.4294
1,drinking,0.0608,0.3596,1.1033,37.6511,-5.2032,-10.5438
1,drinking,0.0559,0.3647,1.1023,37.5977,-5.5466,-10.6125
1,drinking,0.0615,0.3691,1.0991,37.5977,-5.7449,-10.6049
1,drinking,0.0620,0.3669,1.0925,37.6205,-5.7678,-10.8032
1,drinking,0.0576,0.3623,1.0862,37.5824,-5.8823,-10.8032
1,drinking,0.0588,0.3596,1.0984,37.5824,-5.8060,-10.8490
1,drinking,0.0640,0.3667,1.0906,37.7274,-5.6763,-10.7956
1,drinking,0.0657,0.3699,1.0974,37.7808,-5.6534,-10.6735
1,drinking,0.0657,0.3706,1.0989,38.0020,-5.6229,-10.6964
1,drinking,0.0698,0.3679,1.0854,38.1546,-5.5008,-10.7498
1,drinking,0.0652,0.3682,1.0920,38.3759,-5.4245,-10.6888
1,drinking,0.0640,0.3672,1.0813,38.5742,-5.4398,-10.7574
1,drinking,0.0647,0.3586,1.0771,38.7497,-5.2185,-10.9863
1,drinking,0.0667,0.3594,1.0781,39.2075,-5.3253,-10.9406
1,drinking,0.0676,0.3635,1.0859,39.4897,-5.3787,-11.0016
1,drinking,0.0664,0.3650,1.0850,39.6500,-5.4016,-11.0779
1,drinking,0.0640,0.3628,1.0820,39.9399,-5.6915,-11.2152
1,drinking,0.0625,0.3623,1.0776,40.3137,-5.7068,-11.2534
1,drinking,0.0657,0.3594,1.0786,40.6647,-5.6992,-11.2915
1,drinking,0.0684,0.3665,1.0703,40.8325,-5.5695,-11.2839
1,drinking,0.0662,0.3682,1.0752,41.0767,-5.3940,-11.1694
1,drinking,0.0659,0.3613,1.0718,41.3818,-5.3177,-11.2305
1,drinking,0.0708,0.3589,1.0671,41.7480,-5.3024,-11.3831
1,drinking,0.0676,0.3657,1.0667,42.1066,-5.3024,-11.3144
1,drinking,0.0684,0.3652,1.0645,42.5415,-5.1880,-11.2152
1,drinking,0.0671,0.3716,1.0647,42.7704,-4.9133,-11.1771
1,drinking,0.0693,0.3713,1.0637,42.9916,-4.7760,-11.0703
1,drinking,0.0693,0.3704,1.0576,43.3121,-4.6692,-11.0626
1,drinking,0.0742,0.3657,1.0574,43.6859,-4.4556,-11.1160
1,drinking,0.0784,0.3682,1.0598,44.0369,-4.4022,-11.1618
1,drinking,0.0759,0.3711,1.0552,44.4260,-4.3564,-11.1542
1,drinking,0.0730,0.3643,1.0547,44.7388,-4.3793,-11.1923
1,drinking,0.0710,0.3748,1.0527,44.9371,-4.2038,-11.3449
1,drinking,0.0676,0.3745,1.0503,45.3110,-3.7842,-11.4212
1,drinking,0.0696,0.3723,1.0562,45.6543,-3.7460,-11.3144
1,drinking,0.0728,0.3738,1.0518,46.0663,-3.7537,-11.3068
1,drinking,0.0725,0.3708,1.0471,46.3257,-3.6774,-11.4517
1,drinking,0.0706,0.3743,1.0515,46.6156,-3.5706,-11.3297
1,drinking,0.0732,0.3774,1.0576,47.0276,-3.3417,-11.3373
1,drinking,0.0713,0.3735,1.0596,47.2794,-3.1204,-11.2076
1,drinking,0.0720,0.3784,1.0569,47.4548,-3.0060,-11.2686
1,drinking,0.0686,0.3813,1.0510,47.7448,-2.8763,-11.3525
1,drinking,0.0715,0.3792,1.0525,47.9050,-2.7008,-11.1313
1,drinking,0.0684,0.3840,1.0493,48.2178,-2.5635,-11.0626
1,drinking,0.0718,0.3806,1.0496,48.4695,-2.5330,-11.1847
1,drinking,0.0701,0.3833,1.0579,48.6984,-2.5864,-11.0321
1,drinking,0.0759,0.3877,1.0474,49.1180,-2.5101,-10.9787
1,drinking,0.0747,0.3862,1.0493,49.5987,-2.4567,-10.9024
1,drinking,0.0767,0.3853,1.0422,49.9878,-2.3651,-10.8871
1,drinking,0.0752,0.3879,1.0510,50.3159,-2.2812,-10.9100
1,drinking,0.0735,0.3892,1.0505,50.6973,-2.1362,-10.9482
1,drinking,0.0762,0.3831,1.0405,50.9567,-2.0370,-10.9329
1,drinking,0.0698,0.3889,1.0452,51.1398,-2.0294,-10.9177
1,drinking,0.0759,0.3955,1.0432,51.2924,-2.0676,-10.8337
1,drinking,0.0703,0.3950,1.0344,51.5671,-1.9455,-10.7727
1,drinking,0.0779,0.3936,1.0325,51.7578,-1.9379,-10.9024
1,drinking,0.0691,0.3955,1.0291,51.8951,-1.7929,-10.8795
1,drinking,0.0693,0.4016,1.0259,52.0706,-1.6785,-10.8566
1,drinking,0.0762,0.3899,1.0293,52.1927,-1.5030,-10.9329
1,drinking,0.0754,0.3911,1.0317,52.1851,-1.5335,-11.0245
1,drinking,0.0750,0.3960,1.0388,52.2690,-1.5411,-10.9863
1,drinking,0.0671,0.4021,1.0334,52.3758,-1.4038,-10.8948
1,drinking,0.0645,0.3992,1.0330,52.5513,-1.0376,-10.8490
1,drinking,0.0649,0.4077,1.0305,52.4750,-0.8850,-10.9177
1,drinking,0.0686,0.4075,1.0273,52.5131,-0.9308,-10.9100
1,drinking,0.0625,0.4062,1.0264,52.6123,-0.8163,-10.8032
1,drinking,0.0649,0.4099,1.0291,52.7573,-0.7782,-10.7193
1,drinking,0.0725,0.4111,1.0229,52.7267,-0.8926,-11.0016
1,drinking,0.0737,0.4111,1.0251,52.6505,-0.9537,-10.9940
1,drinking,0.0713,0.4114,1.0312,52.7954,-1.0147,-10.9024
1,drinking,0.0688,0.4116,1.0281,52.9785,-0.8698,-10.8032
1,drinking,0.0688,0.4116,1.0188,52.8564,-0.7248,-10.9634
1,drinking,0.0671,0.4126,1.0156,52.9938,-0.7172,-10.9558
1,drinking,0.0647,0.4072,1.0283,53.0624,-0.8087,-10.8795
1,drinking,0.0657,0.4121,1.0291,53.2761,-0.8087,-10.7727
1,drinking,0.0713,0.4119,1.0256,53.4668,-0.6943,-10.8185
1,drinking,0.0671,0.4141,1.0305,53.5278,-0.5569,-10.8871
1,drinking,0.0698,0.4170,1.0215,53.5965,-0.3586,-11.1237
1,drinking,0.0649,0.4199,1.0156,53.4515,-0.2136,-11.1923
1,drinking,0.0662,0.4187,1.0132,53.2913,-0.1678,-11.1008
1,drinking,0.0710,0.4236,1.0229,53.3905,-0.1602,-11.0931
1,drinking,0.0693,0.4287,1.0273,53.3142,-0.1907,-11.1542
1,drinking,0.0725,0.4287,1.0190,53.3218,-0.2518,-11.1771
1,drinking,0.0752,0.4263,1.0137,53.3524,-0.1602,-11.1923
1,drinking,0.0693,0.4316,1.0166,53.0319,-0.0305,-11.4212
1,drinking,0.0647,0.4319,1.0225,52.6962,0.0229,-11.2915
1,drinking,0.0664,0.4355,1.0303,52.5970,0.0229,-11.2686
1,drinking,0.0642,0.4368,1.0339,52.5055,-0.0153,-11.2991
1,drinking,0.0632,0.4294,1.0237,52.5589,-0.2365,-11.3449
1,drinking,0.0706,0.4341,1.0239,52.3529,-0.4654,-11.3297
1,drinking,0.0654,0.4348,1.0305,52.0630,-0.4730,-11.2152
1,drinking,0.0593,0.4302,1.0254,51.6663,-0.6027,-11.4212
1,drinking,0.0586,0.4316,1.0312,51.5976,-0.5493,-11.6730
1,drinking,0.0674,0.4329,1.0334,51.3687,-0.7477,-11.7569
1,drinking,0.0674,0.4280,1.0330,51.3306,-1.0986,-11.8179
1,drinking,0.0601,0.4246,1.0283,51.2390,-1.3351,-11.8561
1,drinking,0.0627,0.4282,1.0310,51.2085,-1.4191,-11.8561
1,drinking,0.0647,0.4331,1.0244,51.0864,-1.5182,-12.0239
1,drinking,0.0620,0.4324,1.0249,50.6973,-1.6556,-12.2147
1,drinking,0.0603,0.4331,1.0286,50.4684,-1.6861,-12.3367
1,drinking,0.0605,0.4319,1.0183,50.4303,-1.5793,-12.4969
1,drinking,0.0601,0.4314,1.0127,50.3540,-1.6861,-12.5504
1,drinking,0.0645,0.4316,1.0215,50.3235,-1.8539,-12.6266
1,drinking,0.0674,0.4358,1.0205,50.3922,-1.8692,-12.6724
1,drinking,0.0669,0.4341,1.0200,50.1480,-1.7624,-12.8479
1,drinking,0.0657,0.4409,1.0205,49.9954,-1.7471,-12.9089
1,drinking,0.0615,0.4434,1.0120,49.9725,-1.7395,-13.0081
1,drinking,0.0669,0.4429,1.0071,49.9039,-1.8005,-12.9166
1,drinking,0.0679,0.4368,1.0139,49.8886,-1.7471,-13.0844
1,drinking,0.0623,0.4382,1.0107,49.9115,-1.7471,-13.1531
1,drinking,0.0623,0.4412,1.0168,49.7894,-1.7166,-13.2370
1,drinking,0.0593,0.4480,1.0125,49.7513,-1.6098,-13.3057
1,drinking,0.0608,0.4470,1.0110,49.6979,-1.8845,-13.3133
1,drinking,0.0659,0.4431,1.0142,49.5453,-2.1591,-13.4430
1,drinking,0.0618,0.4424,1.0095,49.4461,-2.0981,-13.3896
1,drinking,0.0598,0.4453,1.0112,49.2783,-2.1591,-13.4048
1,drinking,0.0530,0.4446,1.0146,49.4385,-2.1744,-13.4125
1,drinking,0.0562,0.4495,1.0234,49.6216,-2.4567,-13.4888
1,drinking,0.0562,0.4399,1.0203,49.4690,-2.5330,-13.3896
1,drinking,0.0544,0.4448,1.0208,49.4614,-2.5711,-13.2523
1,drinking,0.0579,0.4465,1.0110,49.5682,-2.4796,-13.2523
1,drinking,0.0603,0.4482,1.0042,49.5529,-2.5406,-13.2828
1,drinking,0.0610,0.4492,1.0142,49.7665,-2.6779,-13.1302
1,drinking,0.0588,0.4487,1.0103,50.0336,-2.7237,-13.0768
1,drinking,0.0559,0.4438,1.0146,50.2243,-2.7695,-13.2370
1,drinking,0.0544,0.4502,1.0176,50.4608,-2.7924,-13.1531
1,drinking,0.0613,0.4480,1.0120,50.7660,-2.7161,-13.0157
1,drinking,0.0596,0.4539,1.0127,51.0254,-2.9678,-12.8937
1,drinking,0.0569,0.4465,1.0068,51.3535,-3.0975,-12.9471
1,drinking,0.0615,0.4531,1.0049,51.6739,-3.1586,-13.0005
1,drinking,0.0642,0.4465,1.0049,51.8112,-3.0899,-13.0997
1,drinking,0.0679,0.4463,1.0005,52.2232,-3.0975,-12.9623
1,drinking,0.0627,0.4487,1.0085,52.4979,-3.1052,-12.7640
1,drinking,0.0525,0.4465,1.0066,52.9404,-2.9144,-12.7411
1,drinking,0.0571,0.4475,1.0051,53.2227,-2.9602,-12.7106
1,drinking,0.0596,0.4531,0.9934,53.7033,-3.0899,-12.6877
1,drinking,0.0552,0.4568,0.9946,54.0466,-2.8687,-12.5656
1,drinking,0.0593,0.4546,1.0020,54.3442,-2.7390,-12.4817
1,drinking,0.0635,0.4619,0.9985,54.5959,-2.7084,-12.4054
1,drinking,0.0654,0.4612,0.9968,54.9164,-2.7008,-12.2452
1,drinking,0.0588,0.4653,0.9973,55.3131,-2.4719,-12.2681
1,drinking,0.0571,0.4661,0.9907,55.7404,-2.4872,-12.3138
1,drinking,0.0593,0.4688,0.9927,56.1523,-2.5101,-12.1536
1,drinking,0.0566,0.4683,0.9961,56.3736,-2.4872,-12.0087
1,drinking,0.0613,0.4712,0.9905,56.5872,-2.4643,-11.8637
1,drinking,0.0588,0.4773,0.9905,57.0450,-2.5482,-11.9171
1,drinking,0.0618,0.4753,0.9883,57.5104,-2.5864,-11.8561
1,drinking,0.0601,0.4790,0.9856,57.7011,-2.5406,-11.7264
1,drinking,0.0601,0.4846,0.9792,58.0368,-2.5711,-11.4059
1,drinking,0.0601,0.4805,0.9780,58.3191,-2.4414,-11.2610
1,drinking,0.0574,0.4832,0.9758,58.4564,-2.2583,-11.3602
1,drinking,0.0569,0.4875,0.9639,58.6395,-2.1439,-11.3373
1,drinking,0.0576,0.4905,0.9636,58.8379,-2.2125,-11.2076
1,drinking,0.0596,0.4868,0.9641,59.2346,-2.1973,-11.0168
1,drinking,0.0579,0.4868,0.9590,59.3033,-1.9226,-10.9863
1,drinking,0.0557,0.4895,0.9485,59.2957,-1.8158,-10.9558
1,drinking,0.0591,0.4866,0.9609,59.3796,-1.6022,-10.7651
1,drinking,0.0588,0.4871,0.9580,59.5703,-1.4496,-10.6049
1,drinking,0.0579,0.4915,0.9680,59.7458,-1.3275,-10.6201
1,drinking,0.0576,0.4949,0.9604,59.9442,-1.1749,-10.6583
1,drinking,0.0549,0.4956,0.9543,59.9823,-1.2512,-10.6964
1,drinking,0.0569,0.4973,0.9536,59.8602,-1.0529,-10.5057
1,drinking,0.0637,0.4973,0.9490,59.8297,-0.8469,-10.4980
1,drinking,0.0654,0.4968,0.9556,60.0128,-0.7553,-10.5286
1,drinking,0.0620,0.4973,0.9451,60.3333,-0.7553,-10.5667
1,drinking,0.0576,0.4985,0.9507,60.3256,-0.7324,-10.4294
1,drinking,0.0557,0.5002,0.9497,60.2798,-0.6866,-10.4065
1,drinking,0.0596,0.5027,0.9446,60.3333,-0.5722,-10.4904
1,drinking,0.0608,0.5017,0.9419,60.3943,-0.5112,-10.4141
1,drinking,0.0564,0.4990,0.9436,60.4706,-0.5417,-10.3531
1,drinking,0.0520,0.5005,0.9468,60.4935,-0.7248,-10.3302
1,drinking,0.0601,0.5017,0.9497,60.7300,-0.7935,-10.4370
1,drinking,0.0608,0.5046,0.9473,60.6918,-0.6638,-10.4904
1,drinking,0.0593,0.5051,0.9495,60.5469,-0.4883,-10.5438
1,drinking,0.0576,0.5022,0.9404,60.6079,-0.4196,-10.4675
1,drinking,0.0554,0.5017,0.9358,60.7758,-0.4501,-10.3073
1,drinking,0.0510,0.5049,0.9392,60.8063,-0.3738,-10.2921
1,drinking,0.0532,0.5112,0.9324,60.7452,-0.3738,-10.4294
1,drinking,0.0571,0.5076,0.9316,60.6155,-0.4196,-10.4599
1,drinking,0.0618,0.5024,0.9285,60.6384,-0.3204,-10.4141
1,drinking,0.0574,0.5042,0.9270,60.8444,-0.2441,-10.3531
1,drinking,0.0601,0.5137,0.9297,61.0580,0.0076,-10.5057
1,drinking,0.0579,0.5122,0.9338,60.9207,0.0153,-10.5820
1,drinking,0.0601,0.5100,0.9272,61.0046,-0.0381,-10.5972
1,drinking,0.0603,0.5122,0.9272,61.2640,-0.0534,-10.5286
1,drinking,0.0571,0.5146,0.9167,61.3403,-0.1221,-10.5591
1,drinking,0.0505,0.5186,0.9202,61.4548,-0.1755,-10.4370
1,drinking,0.0576,0.5198,0.9185,61.3327,-0.2670,-10.3455
1,drinking,0.0576,0.5234,0.9128,61.4090,-0.3281,-10.4523
1,drinking,0.0562,0.5251,0.9126,61.6379,-0.2823,-10.4980
1,drinking,0.0571,0.5208,0.9104,61.7905,-0.2899,-10.5743
1,drinking,0.0554,0.5244,0.9038,61.7371,-0.3357,-10.6354
1,drinking,0.0588,0.5293,0.9084,61.7599,-0.3510,-10.6201
1,drinking,0.0601,0.5298,0.9072,61.8134,-0.3815,-10.6049
1,drinking,0.0583,0.5300,0.8999,61.7371,-0.3738,-10.6354
1,drinking,0.0549,0.5325,0.9016,61.7447,-0.3738,-10.7269
1,drinking,0.0586,0.5398,0.8972,61.6226,-0.4501,-10.8185
1,drinking,0.0542,0.5374,0.8933,61.4319,-0.4501,-10.8185
1,drinking,0.0491,0.5420,0.8926,61.3327,-0.4883,-11.0016
1,drinking,0.0515,0.5413,0.9004,61.2640,-0.4654,-11.0397
1,drinking,0.0500,0.5425,0.8965,61.1191,-0.4272,-11.1084
1,drinking,0.0481,0.5488,0.8894,60.8444,-0.4578,-11.1237
1,drinking,0.0510,0.5469,0.8989,60.6613,-0.5341,-11.1465
1,drinking,0.0464,0.5481,0.8989,60.4630,-0.4272,-11.2000
1,drinking,0.0496,0.5525,0.8984,59.9670,-0.3357,-11.1771
1,drinking,0.0488,0.5557,0.8987,59.6848,-0.5264,-11.2839
1,drinking,0.0454,0.5549,0.8914,59.3719,-0.9155,-11.3297
1,drinking,0.0408,0.5564,0.8987,59.1660,-1.0071,-11.2000
1,drinking,0.0459,0.5610,0.9036,58.8303,-1.0376,-11.1618
1,drinking,0.0476,0.5728,0.8948,58.5327,-1.2131,-11.1847
1,drinking,0.0439,0.5671,0.9031,58.1055,-1.1978,-11.1160
1,drinking,0.0393,0.5710,0.8982,57.6248,-1.1749,-11.2305
1,drinking,0.0400,0.5759,0.9058,57.2205,-1.4801,-11.1160
1,drinking,0.0386,0.5784,0.9124,57.0831,-1.7014,-11.1313
1,drinking,0.0342,0.5759,0.9104,56.8695,-1.7853,-11.0779
1,drinking,0.0330,0.5776,0.9099,56.3507,-1.8921,-11.1237
1,drinking,0.0354,0.5818,0.9028,55.7098,-2.2812,-11.0931
1,drinking,0.0359,0.5806,0.9048,55.3818,-2.3651,-10.9863
1,drinking,0.0344,0.5806,0.9038,55.1147,-2.3956,-10.9787
1,drinking,0.0356,0.5774,0.8979,54.7333,-2.5406,-10.8719
1,drinking,0.0366,0.5784,0.9055,54.1992,-2.6627,-10.7803
1,drinking,0.0388,0.5854,0.9138,53.8101,-2.7618,-10.6125
1,drinking,0.0361,0.5840,0.9036,53.5126,-2.9068,-10.5286
1,drinking,0.0400,0.5808,0.8987,53.2837,-3.0365,-10.4752
1,drinking,0.0325,0.5818,0.9065,53.2837,-3.3035,-10.5667
1,drinking,0.0342,0.5791,0.9055,52.9480,-3.4637,-10.4523
1,drinking,0.0381,0.5823,0.9053,52.6581,-3.4790,-10.4218
1,drinking,0.0371,0.5847,0.9053,52.2232,-3.6087,-10.3149
1,drinking,0.0403,0.5798,0.9126,52.0325,-3.9368,-10.2158
1,drinking,0.0334,0.5811,0.9050,51.8646,-4.2496,-10.1700
1,drinking,0.0320,0.5806,0.9062,51.9791,-4.3640,-10.2310
1,drinking,0.0352,0.5798,0.8982,51.7578,-4.3411,-10.1471
1,drinking,0.0332,0.5852,0.9004,51.5213,-4.5395,-10.0708
1,drinking,0.0337,0.5818,0.8982,51.3229,-4.7073,-9.9564
1,drinking,0.0347,0.5793,0.8943,51.3000,-4.8752,-9.9335
1,drinking,0.0432,0.5825,0.8965,51.2390,-5.1270,-9.9869
1,drinking,0.0378,0.5879,0.9004,51.0635,-5.4016,-10.1318
1,drinking,0.0408,0.5847,0.8989,50.9872,-5.5542,-10.0021
1,drinking,0.0374,0.5869,0.9067,50.8652,-5.7602,-9.9640
1,drinking,0.0388,0.5840,0.9050,50.7278,-5.9204,-9.8801
1,drinking,0.0430,0.5881,0.9050,50.6973,-6.0883,-9.8495
1,drinking,0.0388,0.5886,0.9045,50.6592,-6.2027,-9.9869
1,drinking,0.0327,0.5908,0.9016,50.6973,-6.3705,-9.9564
1,drinking,0.0349,0.5955,0.8955,50.5295,-6.5613,-9.9030
1,drinking,0.0381,0.5977,0.8972,50.3464,-6.7215,-9.8877
1,drinking,0.0371,0.5964,0.8923,50.0946,-6.7444,-9.8953
1,drinking,0.0344,0.5930,0.8904,50.0488,-6.9885,-9.9487
1,drinking,0.0356,0.5918,0.8987,49.9496,-7.2937,-9.9716
1,drinking,0.0325,0.5920,0.8948,49.7589,-7.5989,-9.8495
1,drinking,0.0352,0.5911,0.8926,49.4003,-7.7591,-9.8114
1,drinking,0.0425,0.5918,0.8940,49.0646,-8.0566,-10.0098
1,drinking,0.0400,0.5935,0.8889,48.8663,-8.3923,-9.9792
1,drinking,0.0408,0.5894,0.8884,48.8281,-8.6212,-9.7504
1,drinking,0.0413,0.5811,0.8860,48.7442,-8.7051,-9.6283
1,drinking,0.0396,0.5879,0.8887,48.4924,-8.8043,-9.7122
1,drinking,0.0400,0.5933,0.8840,48.2483,-8.8272,-9.5139
1,drinking,0.0425,0.5920,0.8848,48.2483,-8.7814,-9.4910
1,drinking,0.0415,0.5901,0.8899,48.3398,-8.8120,-9.4986
1,drinking,0.0430,0.5903,0.8892,48.2559,-8.9569,-9.4147
1,drinking,0.0452,0.5933,0.8872,48.1033,-9.0561,-9.2850
1,drinking,0.0408,0.5891,0.8823,48.0728,-9.0332,-9.1934
1,drinking,0.0403,0.5894,0.8855,48.0728,-8.9111,-9.2010
1,drinking,0.0400,0.5920,0.8799,48.1491,-8.7585,-9.3231
1,drinking,0.0435,0.5906,0.8770,48.0576,-8.8272,-9.2697
1,drinking,0.0471,0.5879,0.8840,47.8897,-8.9798,-9.1324
1,drinking,0.0535,0.5847,0.8848,47.8058,-9.0790,-9.0637
1,drinking,0.0571,0.5881,0.8782,47.7295,-8.9493,-9.0637
1,drinking,0.0518,0.5933,0.8853,47.8516,-8.9951,-9.1705
1,drinking,0.0488,0.5913,0.8882,48.1339,-9.0485,-9.1400
1,drinking,0.0488,0.5896,0.8818,48.1415,-9.1171,-8.9264
1,drinking,0.0544,0.5894,0.8762,48.0881,-9.1858,-8.7357
1,drinking,0.0598,0.5942,0.8853,48.0804,-9.0942,-8.6212
1,drinking,0.0554,0.5903,0.8875,48.1262,-9.2926,-8.7738
1,drinking,0.0569,0.5820,0.8792,48.1186,-9.3231,-8.8501
1,drinking,0.0627,0.5903,0.8721,48.2407,-9.3536,-8.6670
1,drinking,0.0657,0.5908,0.8748,48.3017,-9.3384,-8.5983
1,drinking,0.0559,0.5898,0.8767,48.4161,-9.1248,-8.5907
1,drinking,0.0549,0.5906,0.8801,48.6069,-9.0256,-8.5220
1,drinking,0.0601,0.5884,0.8728,48.7518,-9.1095,-8.5678
1,drinking,0.0608,0.5896,0.8652,49.0189,-9.0714,-8.5831
1,drinking,0.0642,0.5906,0.8657,49.0723,-8.8272,-8.4686
1,drinking,0.0627,0.5918,0.8596,49.1486,-8.5602,-8.4610
1,drinking,0.0640,0.5903,0.8628,49.2554,-8.4076,-8.5449
1,drinking,0.0664,0.5940,0.8599,49.3317,-8.2932,-8.6594
1,drinking,0.0671,0.5896,0.8506,49.5224,-7.9803,-8.5831
1,drinking,0.0671,0.5876,0.8523,49.7055,-7.7820,-8.5297
1,drinking,0.0706,0.5879,0.8569,49.8734,-7.8888,-8.6136
1,drinking,0.0706,0.5940,0.8535,50.0031,-7.6447,-8.6136
1,drinking,0.0691,0.5916,0.8499,50.1328,-7.2784,-8.5373
1,drinking,0.0728,0.5942,0.8511,50.2701,-7.0648,-8.5907
1,drinking,0.0669,0.5916,0.8552,50.4761,-7.0648,-8.6212
1,drinking,0.0635,0.5928,0.8547,50.7660,-6.8283,-8.6441
1,drinking,0.0664,0.5945,0.8535,50.7812,-6.4850,-8.6517
1,drinking,0.0686,0.5935,0.8489,50.8194,-6.2714,-8.4686
1,drinking,0.0667,0.5986,0.8594,50.9338,-6.0654,-8.3847
1,drinking,0.0664,0.6008,0.8516,51.1017,-5.7831,-8.4991
1,drinking,0.0679,0.6006,0.8528,51.2695,-5.7220,-8.4381
1,drinking,0.0642,0.6001,0.8586,51.3992,-5.6610,-8.5220
1,drinking,0.0630,0.6018,0.8555,51.4069,-5.6458,-8.4915
1,drinking,0.0688,0.6038,0.8530,51.4679,-5.3329,-8.5526
1,drinking,0.0713,0.6045,0.8572,51.5366,-5.0507,-8.5602
1,drinking,0.0715,0.6111,0.8562,51.6739,-4.8981,-8.5831
1,drinking,0.0679,0.6104,0.8560,51.7197,-4.7684,-8.5754
1,drinking,0.0623,0.6111,0.8547,51.7654,-4.4479,-8.3313
1,drinking,0.0649,0.6133,0.8472,51.8875,-4.2648,-8.2016
1,drinking,0.0710,0.6130,0.8418,51.9562,-4.3640,-8.1253
1,drinking,0.0667,0.6174,0.8486,51.9104,-4.0817,-8.1711
1,drinking,0.0664,0.6179,0.8494,51.9638,-3.7613,-8.1635
1,drinking,0.0662,0.6182,0.8440,52.0096,-3.5553,-8.0414
1,drinking,0.0640,0.6150,0.8394,52.0706,-3.5553,-7.9651
1,drinking,0.0679,0.6152,0.8425,52.2385,-3.4866,-8.0643
1,drinking,0.0645,0.6177,0.8494,52.2995,-3.3035,-7.9498
1,drinking,0.0608,0.6194,0.8423,52.3529,-3.1815,-7.8278
1,drinking,0.0681,0.6194,0.8394,52.3529,-3.1509,-7.8430
1,drinking,0.0637,0.6182,0.8547,52.1851,-3.1815,-7.8506
1,drinking,0.0574,0.6194,0.8540,52.2995,-3.1357,-7.8964
1,drinking,0.0642,0.6233,0.8501,52.3071,-3.1815,-7.7667
1,drinking,0.0686,0.6250,0.8511,52.3300,-3.2043,-7.6675
1,drinking,0.0647,0.6233,0.8506,52.2842,-3.1586,-7.8812
1,drinking,0.0615,0.6206,0.8528,52.3911,-3.1815,-7.6904
1,drinking,0.0601,0.6199,0.8538,52.5589,-3.2883,-7.5302
1,drinking,0.0671,0.6196,0.8560,52.6428,-3.2425,-7.4463
1,drinking,0.0640,0.6206,0.8521,52.6886,-3.1357,-7.5607
1,drinking,0.0588,0.6216,0.8499,52.8183,-3.1433,-7.6141
1,drinking,0.0581,0.6238,0.8479,52.7802,-3.1967,-7.5378
1,drinking,0.0598,0.6196,0.8425,52.7954,-3.2578,-7.2784
1,drinking,0.0620,0.6218,0.8372,52.7039,-3.3493,-7.4005
1,drinking,0.0632,0.6279,0.8413,52.7344,-3.2501,-7.5760
1,drinking,0.0593,0.6287,0.8499,52.6657,-3.3646,-7.7057
1,drinking,0.0645,0.6299,0.8459,52.7496,-3.4409,-7.5989
1,drinking,0.0654,0.6326,0.8450,52.8030,-3.3188,-7.5531
1,drinking,0.0669,0.6326,0.8418,52.8030,-3.2806,-7.5378
1,drinking,0.0637,0.6279,0.8440,52.7573,-3.4027,-7.6141
1,drinking,0.0596,0.6292,0.8435,52.6886,-3.6087,-7.7209
1,drinking,0.0608,0.6313,0.8403,52.5589,-3.4943,-8.0261
1,drinking,0.0598,0.6367,0.8403,52.5208,-3.3340,-7.8812
1,drinking,0.0605,0.6362,0.8372,52.4368,-3.2043,-7.8430
1,drinking,0.0625,0.6394,0.8359,52.4597,-3.4027,-7.9193
1,drinking,0.0659,0.6416,0.8345,52.5360,-3.4866,-7.9575
1,drinking,0.0630,0.6421,0.8301,52.4292,-3.3493,-7.9880
1,drinking,0.0645,0.6423,0.8276,52.1927,-3.2959,-7.9498
1,drinking,0.0596,0.6482,0.8362,51.9791,-3.4866,-7.9117
1,drinking,0.0623,0.6455,0.8257,51.8951,-3.7155,-8.0414
1,drinking,0.0637,0.6458,0.8267,51.8494,-3.7689,-8.1635
1,drinking,0.0623,0.6448,0.8250,51.7883,-3.9520,-8.2855
1,drinking,0.0588,0.6460,0.8252,51.6129,-3.9902,-8.2474
1,drinking,0.0569,0.6506,0.8296,51.4297,-3.9597,-8.1482
1,drinking,0.0654,0.6577,0.8367,51.3611,-4.1351,-8.2550
1,drinking,0.0706,0.6572,0.8257,51.2466,-4.1733,-8.3008
1,drinking,0.0630,0.6543,0.8169,51.0025,-4.2953,-8.3313
1,drinking,0.0549,0.6506,0.8274,50.8041,-4.5242,-8.3008
1,drinking,0.0564,0.6499,0.8308,50.6287,-4.6768,-8.3008
1,drinking,0.0579,0.6580,0.8201,50.5066,-4.7073,-8.3313
1,drinking,0.0608,0.6604,0.8240,50.5219,-4.5853,-8.3618
1,drinking,0.0630,0.6614,0.8281,50.1938,-4.7531,-8.4610
1,drinking,0.0549,0.6587,0.8301,49.8047,-4.9286,-8.5144
1,drinking,0.0593,0.6582,0.8262,49.6674,-5.1117,-8.5678
1,drinking,0.0605,0.6626,0.8235,49.3240,-5.1651,-8.6517
1,drinking,0.0588,0.6619,0.8208,49.1791,-5.1956,-8.7967
1,drinking,0.0571,0.6604,0.8254,48.9349,-5.3482,-8.8043
1,drinking,0.0552,0.6604,0.8218,48.5001,-5.4245,-8.8120
1,drinking,0.0562,0.6628,0.8323,48.1720,-5.4779,-8.9645
1,drinking,0.0518,0.6660,0.8252,47.8745,-5.6763,-9.0561
1,drinking,0.0552,0.6631,0.8223,47.5922,-5.6686,-9.0637
1,drinking,0.0515,0.6628,0.8223,47.2565,-5.8594,-8.9722
1,drinking,0.0522,0.6621,0.8289,46.9589,-6.0272,-9.0332
